file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,87,js,f3745236,taejunp095-ops,2026-04-30,10:23:01,-07:00,2026-04-30T10:23:01-07:00,2,12
projects\projects.js,88,js,f3745236,taejunp095-ops,2026-04-30,10:23:01,-07:00,2026-04-30T10:23:01-07:00,3,26
projects\projects.js,89,js,f3745236,taejunp095-ops,2026-04-30,10:23:01,-07:00,2026-04-30T10:23:01-07:00,3,30
projects\projects.js,90,js,f3745236,taejunp095-ops,2026-04-30,10:23:01,-07:00,2026-04-30T10:23:01-07:00,2,1
projects\projects.js,91,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\projects.js,92,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\projects.js,93,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,46
projects\projects.js,94,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,1,25
projects\projects.js,95,js,e071e4d2,taejunp095-ops,2026-04-30,09:58:29,-07:00,2026-04-30T09:58:29-07:00,1,18
projects\projects.js,96,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\projects.js,97,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,1,15
projects\projects.js,98,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,1,15
projects\projects.js,99,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,1
projects\projects.js,100,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\projects.js,101,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,15
projects\projects.js,102,js,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,15
projects\index.html,1,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,13
projects\index.html,2,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,14
projects\index.html,3,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,4
projects\index.html,4,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,20
projects\index.html,5,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,68
projects\index.html,6,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,21
projects\index.html,7,html,3dfb690a,taejunp095-ops,2026-04-07,16:06:19,-07:00,2026-04-07T16:06:19-07:00,2,41
projects\index.html,8,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,5
projects\index.html,9,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,4
projects\index.html,10,html,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\index.html,11,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,38
projects\index.html,12,html,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\index.html,13,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,27
projects\index.html,14,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,2,58
projects\index.html,15,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,2,22
projects\index.html,16,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,4
projects\index.html,17,html,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\index.html,18,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,4
projects\index.html,19,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,2,15
projects\index.html,20,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,2,11
projects\index.html,21,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,2,26
projects\index.html,22,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,2,30
projects\index.html,23,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,0
projects\index.html,24,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,0,0
projects\index.html,25,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,26
projects\index.html,26,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,0,0
projects\index.html,27,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,48
projects\index.html,28,html,b1b9064c,taejunp095-ops,2026-04-30,10:04:07,-07:00,2026-04-30T10:04:07-07:00,1,47
projects\index.html,29,html,7efa9c3e,taejunp095-ops,2026-04-30,09:50:47,-07:00,2026-04-30T09:50:47-07:00,0,0
projects\index.html,30,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,5
projects\index.html,31,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,5
contact\index.html,1,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,13
contact\index.html,2,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,14
contact\index.html,3,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,4
contact\index.html,4,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,20
contact\index.html,5,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,68
contact\index.html,6,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,20
contact\index.html,7,html,3dfb690a,taejunp095-ops,2026-04-07,16:06:19,-07:00,2026-04-07T16:06:19-07:00,2,41
contact\index.html,8,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,5
contact\index.html,9,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,4
contact\index.html,10,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,0
contact\index.html,11,html,83abc25a,taejunp095-ops,2026-04-13,10:53:46,-07:00,2026-04-13T10:53:46-07:00,2,0
contact\index.html,12,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,2,14
contact\index.html,13,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,0,0
contact\index.html,14,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,71
contact\index.html,15,html,28f1f865,taejunp095-ops,2026-04-01,22:03:03,-07:00,2026-04-01T22:03:03-07:00,1,5
contact\index.html,16,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,3
contact\index.html,17,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,29
contact\index.html,18,html,28f1f865,taejunp095-ops,2026-04-01,22:03:03,-07:00,2026-04-01T22:03:03-07:00,1,6
contact\index.html,19,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,0,0
contact\index.html,20,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,1,5
contact\index.html,21,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,4
contact\index.html,22,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,31
contact\index.html,23,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,1,6
contact\index.html,24,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,0,0
contact\index.html,25,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,1,5
contact\index.html,26,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,2,6
contact\index.html,27,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,32
contact\index.html,28,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,1,6
contact\index.html,29,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,0,0
contact\index.html,30,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,1,5
contact\index.html,31,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,2,6
contact\index.html,32,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,2,34
contact\index.html,33,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,1,6
contact\index.html,34,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,0,0
contact\index.html,35,html,450cd161,taejunp095-ops,2026-04-07,16:17:53,-07:00,2026-04-07T16:17:53-07:00,1,33
contact\index.html,36,html,0126ed18,taejunp095-ops,2026-04-01,22:00:42,-07:00,2026-04-01T22:00:42-07:00,0,5
contact\index.html,37,html,442216bc,taejunp095-ops,2026-04-13,10:58:35,-07:00,2026-04-13T10:58:35-07:00,0,0
contact\index.html,38,html,442216bc,taejunp095-ops,2026-04-13,10:58:35,-07:00,2026-04-13T10:58:35-07:00,0,48
contact\index.html,39,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,5
contact\index.html,40,html,b214aa97,taejunp095-ops,2026-04-01,21:27:26,-07:00,2026-04-01T21:27:26-07:00,0,5
